Total_Provisioned_MW,Tier_A_MW,Tier_B1_MW,Tier_B2_MW,Reliability_A,Reliability_B1,Reliability_B2,LCOE_delivered,Curtailment_Annual_GWh,Energy_A_Annual_GWh,Energy_B1_Annual_GWh,Energy_B2_Annual_GWh,Energy_C_Annual_GWh,Total_Delivered_Annual_GWh,Objective_Value,Realized_Utilization
11.0,7.0,0.0,4.0,100.0,100.0,100.0,115.27528657131548,399.10130924864256,61.32,0.0,35.04,42.05270817969619,138.4127081796962,79.54127081796962,0.9875335914647275
12.0,4.0,5.0,3.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,35.04,43.8,26.28,33.24850542125224,138.36850542125225,79.53685054212522,0.9872182179027701
13.0,1.0,10.0,2.0,100.0,100.0,100.0,115.27210874504055,399.10130924864245,8.76,87.6,17.52,24.44050542125224,138.32050542125225,79.53205054212523,0.9868757521493454
11.0,6.0,2.0,3.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,52.56,17.52,26.28,41.936505421252235,138.29650542125222,79.52965054212522,0.9867045192726329
12.0,3.0,7.0,2.0,100.0,100.0,100.0,115.27210874504055,399.10130924864245,26.28,61.32,17.52,33.12850542125224,138.24850542125225,79.52485054212522,0.9863620535192084
13.0,0.0,12.0,1.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,0.0,105.12,8.76,24.320505421252243,138.20050542125225,79.52005054212522,0.9860195877657838
11.0,5.0,4.0,2.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,43.8,35.04,17.52,41.81650542125224,138.17650542125224,79.51765054212522,0.9858483548890713
12.0,2.0,9.0,1.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,17.52,78.84,8.76,33.00850542125224,138.12850542125224,79.51285054212522,0.9855058891356467
11.0,4.0,6.0,1.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,35.04,52.56,8.76,41.69650542125223,138.05650542125224,79.50565054212522,0.9849921905055097
12.0,1.0,11.0,0.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,8.76,96.36,0.0,32.88850542125224,138.00850542125224,79.50085054212522,0.9846497247520851
10.0,6.0,3.0,1.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,52.56,26.28,8.76,50.38450542125224,137.98450542125224,79.49845054212523,0.9844784918753728
