Time (UTC),BE,DE_ME,DE4-N,DE4-S,DE_NW,DK_W,DK_E,EE,FIN,FR_R,LT,LV,NL_R,NO1,NO2,NO3,NO4,NO5,PL,SE1,SE2,SE3,SE4,UK
8/21/2012 23:00,38.787,41.675,41.71,41.46,42.493,41.062,40.841,35.15,31.531,33.675,36.122,35.664,43.121,33.243,33.835,32.099,30.241,32.785,43.71,30.681,31.601,32.617,33.317,34.719
8/22/2012 0:00,34.455,34.781,34.811,35.638,35.464,34.27,34.086,36.048,31.071,33.298,37.045,36.576,34.948,32.661,33.215,31.629,29.798,32.211,41.297,30.234,31.141,32.142,32.832,32.368
8/22/2012 1:00,34.455,34.752,34.781,35.638,35.434,34.241,34.057,36.048,31.071,33.298,37.045,36.576,34.922,32.661,33.215,31.629,29.798,32.211,41.297,30.234,31.141,32.142,32.832,32.368
8/22/2012 2:00,34.455,34.712,34.742,35.638,35.393,33.581,33.035,36.048,31.071,33.298,37.045,36.576,34.922,32.661,33.215,31.629,29.798,32.211,41.071,30.234,31.141,32.142,32.832,32.368
8/22/2012 3:00,34.455,34.712,34.742,35.638,35.393,33.581,33.035,36.048,31.071,33.298,37.045,36.576,34.922,32.661,33.215,31.629,29.798,32.211,41.071,30.234,31.141,32.142,32.832,32.368
8/22/2012 4:00,34.455,34.712,34.742,35.638,35.393,33.581,33.035,39.409,31.071,33.298,40.499,39.986,34.922,32.661,33.215,31.629,29.798,32.211,41.071,30.234,31.141,32.142,32.832,32.368
8/22/2012 5:00,34.455,34.712,34.742,35.707,35.393,33.581,33.401,39.409,31.985,33.298,40.499,39.986,34.922,32.661,33.215,31.629,29.798,32.211,41.071,30.569,31.486,32.498,33.195,32.368
8/22/2012 6:00,35.034,34.714,34.744,35.411,35.396,34.146,34.342,34.441,33.77,33.857,35.393,34.945,35.509,33.21,33.773,32.16,30.298,32.752,35.893,31.609,32.557,33.604,34.325,32.912
8/22/2012 7:00,34.293,34.841,34.871,34.662,35.525,34.329,34.468,35.157,34.472,33.14,36.129,35.671,35.007,33.388,33.954,32.333,30.461,32.927,36.639,31.825,32.78,33.834,34.56,33.089
8/22/2012 8:00,33.013,33.301,33.33,33.13,33.955,32.812,32.944,37.546,34.444,31.022,38.584,38.095,33.461,32.201,32.747,31.183,29.378,31.757,38.047,32.384,31.441,32.452,33.148,31.913
8/22/2012 9:00,24.424,24.637,25.122,24.511,25.121,24.732,24.599,32.976,30.286,21.532,33.035,33.459,24.755,25.175,24.755,25.284,26.285,24.828,32.575,26.67,25.893,26.457,27.024,24.125
8/22/2012 10:00,19.215,19.707,19.317,19.158,19.635,19.602,19.496,32.976,32.002,14.169,33.035,33.459,19.473,19.953,19.62,23.801,25.263,19.678,32.575,25.633,24.887,25.687,26.238,19.12
8/22/2012 11:00,14.626,14.323,14.335,14.249,14.604,14.381,14.169,29.866,29.285,13.624,29.063,29.436,14.431,14.786,14.54,23.801,25.263,14.582,28.658,25.105,24.374,23.615,24.122,14.169
8/22/2012 12:00,14.626,14.323,14.335,14.249,14.604,14.381,14.169,29.866,29.285,13.624,29.063,29.436,14.431,14.786,14.54,23.801,25.263,14.582,28.658,25.105,24.374,23.615,24.122,14.169
8/22/2012 13:00,14.626,14.323,14.335,14.249,14.604,14.381,14.169,29.866,29.285,13.624,29.063,29.436,14.431,14.786,14.54,23.801,25.263,14.582,28.658,25.105,24.374,23.615,24.122,14.169
8/22/2012 14:00,14.864,14.896,14.909,14.82,15.189,14.794,14.737,29.866,29.285,14.169,29.063,29.436,14.968,15.211,14.957,23.801,25.263,15.001,28.658,25.105,24.374,23.615,24.122,14.576
8/22/2012 15:00,24.583,24.637,24.659,24.511,25.121,23.836,23.965,33.107,31.071,21.532,33.166,33.592,24.916,23.975,23.576,24.378,25.876,23.644,32.704,25.714,24.965,24.435,24.96,22.15
8/22/2012 16:00,34.455,34.712,34.742,34.654,35.393,33.011,33.029,39.409,34.532,33.133,40.499,39.986,34.922,32.661,33.215,31.629,30.961,32.211,41.071,32.468,31.522,32.536,33.234,32.368
8/22/2012 17:00,34.816,35.575,35.307,36.595,35.969,33.787,33.806,39.409,35.344,33.646,40.499,39.986,35.445,33.591,34.16,32.529,32.752,33.128,41.071,33.231,32.263,33.3,34.015,33.611
8/22/2012 18:00,38.003,45.63,44.954,46.937,45.797,34.825,34.844,36.048,35.201,36.726,37.045,36.576,45.13,34.623,35.21,33.529,31.823,34.146,47.179,34.252,33.254,34.324,35.06,35.702
8/22/2012 19:00,38.13,39.722,39.134,40.861,39.868,34.527,34.341,36.048,34.692,36.849,37.045,36.576,39.287,34.326,34.908,33.241,31.363,33.853,41.071,33.757,32.774,33.828,34.554,35.82
8/22/2012 20:00,39.488,40.672,39.867,41.626,40.614,35.756,35.564,36.048,34.579,38.161,37.045,36.576,40.023,35.549,36.151,34.425,32.432,35.058,59.837,33.647,33.793,34.879,35.628,37.096
8/22/2012 21:00,36.084,37.166,36.43,38.037,37.113,33.318,33.139,36.048,33.515,34.871,37.045,36.576,36.573,33.125,33.686,32.078,30.22,32.668,41.071,32.433,31.488,32.501,33.198,34.542
8/22/2012 22:00,34.455,35.444,34.742,36.274,35.393,32.852,33.029,36.048,34.115,33.298,37.045,36.576,34.922,32.661,33.215,31.629,29.8,32.211,41.071,30.236,31.141,32.142,32.832,33.678
8/22/2012 23:00,34.455,34.712,34.742,35.638,35.393,32.852,33.029,36.048,31.3,33.298,37.045,36.576,34.922,32.661,33.215,31.629,29.8,32.211,41.071,30.236,31.141,32.142,32.832,32.368
8/23/2012 0:00,36.769,36.129,36.048,37.165,36.725,33.694,33.513,37.903,34.364,35.072,37.971,38.458,37.267,33.484,34.051,32.596,31.565,33.196,38.507,32.027,31.83,32.853,33.558,34.542
8/23/2012 1:00,36.769,36.129,36.048,37.165,36.725,33.694,33.513,37.903,34.364,35.072,37.971,38.458,37.267,33.484,34.051,32.596,31.565,33.196,38.507,32.027,31.83,32.853,33.558,34.542
8/23/2012 2:00,36.769,36.129,36.048,37.165,36.725,33.694,33.513,37.903,34.364,35.072,37.971,38.458,37.267,33.484,34.051,32.596,31.565,33.196,38.507,32.027,31.83,32.853,33.558,34.542
8/23/2012 3:00,36.769,36.129,36.048,37.165,36.725,33.694,33.513,37.903,34.364,35.072,37.971,38.458,37.267,33.484,34.051,32.596,31.565,33.196,38.507,32.027,31.83,32.853,33.558,34.542
8/23/2012 4:00,36.769,36.129,36.048,37.165,36.725,33.694,33.513,37.903,34.692,35.534,37.971,38.458,37.267,33.484,34.051,32.596,31.565,33.196,38.507,32.027,31.83,32.853,33.558,34.542
8/23/2012 5:00,36.769,36.129,36.048,37.165,36.725,33.694,33.513,35.381,34.692,35.534,35.444,35.899,37.267,33.484,34.051,32.596,31.565,33.196,38.507,32.027,31.83,32.853,33.558,34.542
8/23/2012 6:00,36.196,35.566,35.597,36.586,36.264,34.623,33.909,36.156,35.452,34.98,35.183,35.635,36.687,34.014,34.59,32.939,31.032,33.545,35.68,33.332,32.362,33.402,34.119,35.494
8/23/2012 7:00,37.535,36.768,36.8,36.579,37.49,35.095,34.906,37.22,36.495,34.974,36.218,36.683,38.044,34.891,35.482,34.116,33.818,34.591,36.729,34.313,33.313,34.385,35.122,35.978
8/23/2012 8:00,36.297,34.909,34.939,34.729,35.594,34.396,34.211,36.478,35.768,33.205,35.496,35.952,36.789,34.109,34.687,33.436,33.144,34.051,35.064,33.629,32.65,33.7,34.423,35.594
8/23/2012 9:00,32.906,32.117,32.145,31.223,32.748,31.645,30.438,33.713,33.104,20.644,32.806,33.227,33.352,31.569,31.995,31.047,30.675,31.618,32.349,31.124,30.218,31.19,31.757,32.748
8/23/2012 10:00,32.61,30.767,31.389,29.524,31.978,31.193,30.438,33.701,33.045,14.169,32.261,33.215,32.568,31.41,31.538,30.891,30.621,31.167,31.812,31.069,30.164,31.134,31.23,31.978
8/23/2012 11:00,32.61,30.767,31.389,21.69,31.978,31.193,30.438,33.701,33.045,14.169,32.261,33.215,32.568,31.41,31.538,30.891,30.567,31.167,31.812,31.069,30.164,31.134,31.23,31.978
8/23/2012 12:00,33.236,31.472,32.108,21.69,32.71,31.627,31.135,33.852,33.193,14.169,33,33.423,33.194,31.551,31.976,31.029,30.567,31.6,32.54,31.208,30.299,31.274,31.945,32.592
8/23/2012 13:00,34.667,33.028,33.369,32.107,33.995,32.85,32.674,35.047,34.364,14.169,34.631,35.075,34.497,32.664,33.213,32.124,31.565,32.715,34.149,32.309,31.368,32.377,33.072,33.995
8/23/2012 14:00,35.918,34.87,34.9,33.899,35.555,34.358,33.818,36.059,35.357,14.169,36.123,36.587,36.08,33.753,34.325,33.052,31.565,33.66,36.588,33.243,32.275,33.312,34.027,35.222
8/23/2012 15:00,36.769,35.929,35.96,35.744,36.634,35.364,34.605,37.903,36.18,20.936,37.971,38.458,37.267,34.742,35.331,33.644,31.696,34.263,38.507,34.016,33.026,34.088,34.819,36.254
8/23/2012 16:00,39.559,38.75,38.783,38.551,39.511,37.84,36.737,39.888,36.658,33.205,39.959,40.472,40.095,36.431,37.804,35.279,33.237,35.928,40.523,35.67,34.631,35.745,36.511,38.792
8/23/2012 17:00,43.191,42.308,42.344,42.091,43.139,41.556,36.427,43.059,34.364,35.072,43.135,43.689,43.776,36.122,41.102,34.981,32.956,35.624,43.744,33.438,34.338,35.442,36.203,42.177
8/23/2012 18:00,52.444,52.381,52.426,52.112,53.409,48.632,38.858,53.31,36.658,35.072,53.405,54.09,53.154,38.534,48.101,37.316,35.155,38.002,54.159,35.67,36.63,37.808,38.619,51.427
8/23/2012 19:00,52.444,52.381,52.426,52.112,53.409,49.043,36.845,45.326,34.759,41.719,45.407,45.989,53.154,36.537,48.508,35.383,33.334,36.033,56.101,33.822,34.732,35.849,36.618,50.277
8/23/2012 20:00,52.444,51.372,51.416,51.108,52.38,49.034,36.427,55.222,34.364,48.865,55.32,56.03,53.154,36.122,48.498,34.981,32.956,35.624,56.101,33.438,34.338,35.442,36.203,50.267
8/23/2012 21:00,51.258,51.372,51.416,51.108,52.38,41.556,38.858,44.145,36.658,35.072,44.223,44.791,53.154,38.534,41.102,37.316,35.155,38.002,53.116,35.67,36.63,37.808,38.619,42.177
8/23/2012 22:00,40.461,40.551,40.586,40.342,41.347,37.618,36.427,40.556,34.364,35.072,41.678,41.149,41.958,36.122,37.208,34.981,32.956,35.624,42.266,33.438,34.338,35.442,36.203,38.18
8/23/2012 23:00,37.868,37.952,37.984,37.757,38.697,35.571,34.888,37.903,34.364,35.072,38.952,38.458,39.268,34.596,35.183,33.503,31.565,34.119,39.501,32.323,32.887,33.945,34.673,36.078
8/24/2012 0:00,38.502,38.587,38.62,38.389,39.345,38.02,37.816,38.839,31.905,33.341,39.913,39.407,39.926,33.537,36.142,32.477,30.597,33.075,45.273,31.045,31.976,33.004,33.712,37.087
8/24/2012 1:00,38.502,38.587,38.62,38.389,39.345,38.02,37.816,38.839,31.905,33.341,39.913,39.407,39.926,33.537,36.142,32.477,30.597,33.075,45.273,31.045,31.976,33.004,33.712,37.087
8/24/2012 2:00,38.502,38.587,38.62,38.389,39.345,38.02,37.816,38.839,31.905,33.341,39.913,39.407,39.926,33.537,36.142,32.477,30.597,33.075,45.273,31.045,31.976,33.004,33.712,37.087
8/24/2012 3:00,38.512,38.587,38.62,38.389,39.345,38.02,37.816,38.839,31.905,33.341,39.913,39.407,39.926,33.537,36.142,32.477,30.597,33.075,45.273,31.045,31.976,33.004,33.712,37.087
8/24/2012 4:00,39.392,38.587,38.62,38.389,39.345,38.02,37.816,38.839,31.905,33.341,39.913,39.407,39.926,33.537,36.142,32.477,30.597,33.075,45.273,31.045,31.976,33.004,33.712,37.087
8/24/2012 5:00,39.392,38.587,38.62,38.389,39.345,38.02,37.816,33.426,32.203,34.099,34.35,33.915,39.926,33.537,36.142,32.477,30.597,33.075,45.273,31.335,31.976,33.004,33.712,37.087
8/24/2012 6:00,38.835,38.041,38.074,37.846,38.788,37.482,37.281,35.514,33.225,36.052,36.496,36.033,39.361,33.723,36.142,32.657,30.766,33.258,39.888,32.33,33.299,34.37,35.107,37.087
8/24/2012 7:00,41.575,40.726,40.761,40.516,41.525,40.127,40.289,40.404,37.895,33.714,41.522,40.996,42.139,38.462,39.114,37.247,35.09,37.932,42.108,36.873,37.979,39.201,40.042,40.136
8/24/2012 8:00,41.124,40.726,40.318,40.076,41.074,40.073,40.289,40.404,37.944,33.675,41.522,40.996,41.681,38.645,39.299,37.423,35.257,38.112,42.108,36.922,38.029,39.252,40.094,40.327
8/24/2012 9:00,36.299,36.974,36.647,36.428,37.335,36.078,35.884,38.225,33.751,21.24,39.282,38.784,36.791,34.256,34.689,33.174,32.367,33.784,39.837,32.841,33.826,34.914,35.663,35.595
8/24/2012 10:00,35.09,36.143,35.427,35.215,36.091,34.876,34.689,38.839,35.823,20.374,39.913,39.407,35.566,33.116,33.048,32.069,30.212,32.659,40.477,31.748,32.7,33.751,34.475,33.911
8/24/2012 11:00,35.09,36.143,35.427,35.215,36.091,34.876,34.689,40.031,35.823,15.215,41.138,40.616,35.566,33.063,32.995,32.018,30.165,32.607,41.718,31.748,32.7,33.751,34.475,33.858
8/24/2012 12:00,35.09,36.143,35.427,35.215,36.091,34.876,34.689,40.404,34.484,15.215,41.522,40.996,35.566,33.063,32.995,32.018,30.165,32.607,42.108,31.748,32.7,33.751,34.475,33.858
8/24/2012 13:00,36.599,36.607,35.882,35.639,36.555,35.324,35.134,40.404,36.283,18.491,41.522,40.996,37.095,33.541,33.472,32.481,30.6,33.078,42.108,32.155,33.12,34.185,34.918,34.347
8/24/2012 14:00,38.332,37.549,37.581,37.082,38.286,36.997,36.227,43.108,35.924,21.24,44.3,43.739,38.852,34.584,35.17,33.491,31.552,34.107,44.925,33.155,34.15,35.248,36.004,36.089
8/24/2012 15:00,39.036,38.442,38.271,37.603,38.989,37.676,37.474,43.711,35.015,23.234,44.92,44.351,39.565,35.54,36.142,34.417,32.424,35.05,45.554,34.072,35.094,36.222,36.999,37.087
8/24/2012 16:00,38.694,38.587,38.62,38.389,39.345,38.02,37.816,56.586,34.752,33.341,58.151,57.414,39.926,35.272,36.142,34.158,32.18,34.786,59.139,33.815,34.83,35.949,36.721,37.087
8/24/2012 17:00,54.915,55.037,55.084,54.754,56.117,54.228,54.447,48.15,34.692,33.714,49.481,48.854,56.947,35.212,51.55,34.099,32.125,34.726,65.959,33.757,34.77,35.888,36.658,52.897
8/24/2012 18:00,55.002,56.118,56.166,55.829,57.219,55.293,54.996,39.023,34.247,43.312,40.103,39.594,56.947,34.76,39.938,33.661,31.713,34.281,65.959,33.324,34.324,35.427,36.187,53.936
8/24/2012 19:00,38.502,55.037,55.084,54.754,56.117,54.228,54.447,39.023,32.925,36.796,40.103,39.594,56.947,33.537,36.888,32.477,30.597,33.075,65.959,32.037,32.998,34.059,34.79,37.852
8/24/2012 20:00,38.502,39.958,39.938,39.699,40.687,39.317,39.53,56.586,32.239,36.702,58.151,57.414,41.288,33.537,36.794,32.477,30.597,33.075,65.959,31.37,32.311,33.35,34.066,37.756
8/24/2012 21:00,38.502,38.913,38.62,38.389,39.345,38.02,38.225,43.404,32.054,33.714,44.605,44.039,39.926,33.537,36.142,32.477,30.597,33.075,61.831,31.19,32.125,33.158,33.87,37.087
8/24/2012 22:00,38.502,38.587,38.62,38.389,39.345,38.02,38.174,41.723,31.905,33.341,42.877,42.334,39.926,33.537,36.142,32.477,30.597,33.075,51.437,31.045,31.976,33.004,33.712,37.087
8/24/2012 23:00,38.502,38.587,38.62,38.389,39.345,38.02,37.816,39.295,31.905,33.341,40.382,39.87,39.926,33.537,36.142,32.477,30.597,33.075,48.368,31.045,31.976,33.004,33.712,37.087
8/25/2012 0:00,33.675,37.121,36.304,36.086,36.985,35.74,35.548,44.234,31.291,32.543,45.457,44.881,36.446,32.435,32.984,31.41,29.979,31.987,50.562,30.447,31.361,32.369,33.063,33.478
8/25/2012 1:00,29.789,34.956,34.264,34.059,34.907,33.731,33.55,44.181,31.083,25.296,45.402,44.827,34.398,32.435,32.984,31.41,29.809,31.987,46.043,30.245,31.152,32.154,32.844,32.601
8/25/2012 2:00,26.175,34.625,33.939,33.736,34.576,33.412,33.232,43.761,31.083,25.296,44.972,44.402,34.398,32.435,32.984,31.41,29.809,31.987,45.607,30.245,31.152,32.154,32.844,32.592
8/25/2012 3:00,26.175,34.56,33.875,33.672,34.511,33.349,33.169,43.761,31.083,25.296,44.972,44.402,34.008,32.435,32.984,31.41,29.809,31.987,45.607,30.245,31.152,32.154,32.844,32.466
8/25/2012 4:00,26.175,34.56,33.875,33.672,34.511,33.349,33.169,43.761,31.083,25.296,44.972,44.402,34.008,32.435,32.984,31.41,29.809,31.987,45.607,30.245,31.152,32.154,32.844,32.466
8/25/2012 5:00,26.175,34.56,33.875,33.863,34.511,33.349,33.169,43.761,31.083,25.296,44.972,44.402,34.008,32.435,32.984,31.41,29.809,31.987,45.607,30.245,31.152,32.154,32.844,32.686
8/25/2012 6:00,26.175,34.491,33.808,33.634,34.442,33.349,33.169,43.761,32.155,25.296,44.972,44.402,33.941,32.435,32.984,31.41,29.809,31.987,45.607,31.288,31.268,32.273,32.965,32.634
8/25/2012 7:00,26.175,33.353,33.193,32.613,33.425,32.973,32.996,43.66,31.083,25.187,44.867,44.299,32.939,32.069,32.612,31.41,29.765,31.987,45.501,30.245,31.104,32.104,32.793,32.572
8/25/2012 8:00,16.329,31.018,31.484,30.153,30.904,31.352,31.353,41.725,31.674,14.169,42.879,42.336,30.454,30.905,31.322,30.394,28.634,30.953,43.485,30.82,29.923,30.885,31.548,32.14
8/25/2012 9:00,14.662,23.198,23.667,22.551,23.231,28.68,28.834,39.066,30.3,14.169,40.147,39.638,22.892,28.655,28.652,28.182,27.935,28.582,39.588,28.344,27.519,28.404,29.013,29.401
8/25/2012 10:00,14.281,23.62,24.535,22.431,24.084,26.519,26.752,39.066,30.3,13.801,40.147,39.638,23.733,26.636,26.23,26.697,26.463,26.269,39.588,26.851,26.069,26.907,27.484,26.269
8/25/2012 11:00,14.169,18.24,18.609,15.424,18.266,23.299,23.999,39.066,30.3,13.693,40.147,39.638,18,23.195,23.045,23.43,24.869,22.875,39.588,24.513,23.799,23.64,24.147,22.728
8/25/2012 12:00,14.169,18.24,18.609,15.424,18.266,22.786,23.999,42.912,30.3,13.693,44.099,43.54,18,23.195,22.808,23.43,24.869,22.875,43.485,24.513,23.799,23.64,24.147,22.227
8/25/2012 13:00,14.169,18.24,18.609,17.732,18.266,22.786,23.999,42.912,30.3,13.693,44.099,43.54,18,23.195,22.808,23.43,24.869,22.875,43.485,24.513,23.799,23.64,24.147,22.227
8/25/2012 14:00,14.169,22.228,22.562,21.609,22.147,22.919,23.999,43.761,30.3,13.693,44.972,44.402,21.824,23.195,22.808,23.43,24.869,22.875,45.501,24.513,23.799,23.64,24.147,22.227
8/25/2012 15:00,14.662,26.366,26.762,25.631,26.269,27.185,27.947,43.761,30.3,14.169,44.972,44.402,26.657,27.011,26.956,27.129,27.076,26.639,45.607,27.472,26.672,27.53,28.12,26.269
8/25/2012 16:00,14.68,34.415,33.808,33.456,34.289,33.283,33.607,43.954,33.386,14.169,45.169,44.597,33.789,32.72,33.274,32.179,30.316,32.426,45.807,32.486,31.68,32.699,33.4,32.427
8/25/2012 17:00,26.175,35.892,35.18,34.97,35.84,34.634,34.971,57.238,32.893,25.296,58.821,58.076,35.318,33.989,34.565,33.427,31.544,33.684,59.652,32.006,32.966,34.026,34.756,33.685
8/25/2012 18:00,26.411,37.243,36.505,38.115,37.19,35.937,35.744,43.761,33.62,25.524,44.972,44.402,36.648,34.953,35.545,34.223,32.242,34.639,45.607,32.714,33.695,34.778,35.524,34.639
8/25/2012 19:00,27.974,35.622,34.917,36.457,35.572,34.374,34.189,43.761,32.077,27.034,44.972,44.402,35.054,33.554,34.122,32.652,30.762,33.253,45.607,31.212,32.148,33.182,33.894,33.253
8/25/2012 20:00,31.836,34.591,33.905,35.401,34.541,33.378,33.199,52.635,31.162,30.767,54.091,53.405,34.038,32.757,33.312,31.722,29.885,32.305,54.854,30.323,31.232,32.236,32.928,32.466
8/25/2012 21:00,27.017,34.491,33.808,35.3,34.442,33.283,33.104,43.761,31.231,26.109,44.972,44.402,33.941,32.663,33.217,31.697,29.862,32.28,45.607,30.389,31.206,32.209,32.9,32.466
8/25/2012 22:00,26.175,34.491,33.808,33.634,34.442,33.283,33.104,43.761,31.083,25.296,44.972,44.402,33.941,32.663,33.217,31.631,29.809,32.213,45.607,30.245,31.152,32.154,32.844,32.466
8/25/2012 23:00,26.175,34.491,33.808,33.634,34.442,33.283,33.104,43.761,31.083,25.296,44.972,44.402,33.941,32.663,33.217,31.631,29.809,32.213,45.607,30.245,31.152,32.154,32.844,32.466
8/26/2012 0:00,25.151,25.633,25.621,25.467,26.101,25.222,25.359,35.607,26.385,24.305,36.592,36.128,26.039,25.076,25.501,24.665,24.449,25.119,37.601,24.807,24.085,24.859,25.392,25.567
8/26/2012 1:00,25.151,25.17,25.192,25.467,25.664,25.034,25.048,35.419,26.188,24.305,36.398,35.937,26.039,24.892,25.311,24.481,24.267,24.931,36.912,24.622,23.905,24.674,25.203,25.567
8/26/2012 2:00,25.151,25.17,25.192,25.467,25.664,25.034,25.048,35.419,26.188,24.305,36.398,35.937,26.039,24.892,25.311,24.481,24.267,24.931,36.912,24.622,23.905,24.674,25.203,25.567
8/26/2012 3:00,25.151,25.17,25.192,25.467,25.664,25.034,25.048,35.419,26.188,24.305,36.398,35.937,26.039,24.892,25.311,24.481,24.267,24.931,36.912,24.622,23.905,24.674,25.203,25.567
8/26/2012 4:00,25.151,25.17,25.192,25.467,25.664,25.034,25.048,35.419,26.188,24.305,36.398,35.937,26.039,24.892,25.311,24.481,24.267,24.931,36.912,24.622,23.905,24.674,25.203,25.567
8/26/2012 5:00,25.151,25.17,25.192,25.467,25.664,25.034,25.048,35.419,26.188,24.305,36.398,35.937,26.039,24.892,25.311,24.481,24.267,24.931,36.912,24.622,23.905,24.674,25.203,25.648
8/26/2012 6:00,25.151,25.17,25.192,25.467,25.664,25.034,25.048,35.419,26.188,24.305,36.398,35.937,26.039,24.892,25.311,24.481,24.267,24.931,36.912,24.622,23.905,24.674,25.203,25.664
8/26/2012 7:00,23.51,23.886,24.369,23.763,24.355,24.754,24.621,35.419,26.061,22.72,36.398,35.937,24.916,24.613,24.916,24.206,23.995,24.623,36.912,24.346,23.637,24.397,24.92,25.567
8/26/2012 8:00,14.662,14.896,15.474,14.82,15.189,21.68,15.058,35.099,25.869,14.169,36.069,35.612,15.413,22.291,21.92,22.161,22.613,22.181,36.579,22.289,21.639,21.997,22.469,22.493
