,BE,DE_ME,DE_NW,DE4-S,DE4-W,DK_W,DK_E,EE,FIN,FR_R,LT,LV,NL_R,NO1,NO2,NO3,NO4,NO5,PL,SE1,SE2,SE3,SE4,UK
1/6/2012 9:00,28.54746267,35.231,35.943,37.529,36.618,36.142,35.613,37.521,37.137,0,0,36.98,10.05035067,0.681333333,1.672503,0.180212667,33.026,0.861546,32.407,33.507,34.512,35.622,35.833,38.571
1/6/2012 10:00,33.30891667,35.146,35.176,24.48533333,35.836,35.237,35.386,37.283,37.025,14.63166667,0,33.68291667,36.365,0,6.141879333,1.282439667,32.343,1.282439667,33.992,32.813,33.798,34.884,35.605,36.124
1/6/2012 11:00,17.2395,33.507,33.809,34.85,34.437,34.343,33.87,29.78666667,36.454,16.66,0,32.29325,34.946,26.24625,21.36540233,0.520879333,31.927,0.520879333,32.407,32.307,33.276,34.346,34.079,35.311
1/6/2012 12:00,8.61975,33.507,33.809,34.85,34.437,34.343,33.87,26.79975,36.443,27.76666667,0,17.609,34.946,14.58125,23.301092,0.090106333,31.927,23.949773,32.407,32.297,33.266,34.336,34.079,35.311
1/6/2012 13:00,26.73075,33.818,34.502,18.012,35.149,34.562,34.185,0,36.394,25.83225,0,23.66466667,35.669,0,1.081276,0,31.927,34.512,32.708,32.297,33.266,34.336,34.396,35.432
1/6/2012 14:00,9.08425,34.818,35.176,33.66733333,35.836,34.991,35.011,0,36.394,29.26333333,0,0,36.365,0,0.180212667,0.511,32.183,34.79,33.675,32.44,33.413,34.487,35.227,36.124
1/6/2012 15:00,0,37.301,38.055,36.42283333,38.769,37.463,37.262,0,36.443,37.99,0.901063333,0,39.341,0,0,2.044,33.003,36.441,35.839,33.483,34.487,36.255,37.033,38.768
1/6/2012 16:00,0,48.515,49.496,43.06666667,50.424,48.301,47.996,0,43.428,18.01733333,0,23.139,54.024,7.669939667,7.669939667,30.22033333,39.255,36.7915,46.22,39.826,41.021,46.093,47.082,48.62366667
1/6/2012 17:00,0,48.78,49.766,47.63183333,50.699,48.992,48.257,0,3.59075,4.504333333,0.090106333,38.265,31.514,8.176,8.176,34.89266667,37.906,8.176,45.86,38.145,39.289,45.734,46.715,0
1/6/2012 18:00,0,48.78,49.766,52.435,51.161,41.682,41.458,19.6805,12.492,0,0.090106333,33.28083333,0,8.176,8.176,8.176,33.802,8.176,39.886,34.015,35.036,39.776,40.63,0
1/6/2012 19:00,0,47.128,47.168,45.14491667,48.053,40.045,39.275,37.488,36.758,4.2925,0,34.86725,0,26.46641667,9.112833333,36.712,34.587,9.112833333,38.319,34.805,35.849,38.214,39.034,0
1/6/2012 20:00,16.69416667,37.637,38.16,39.844,38.876,37.034,37.234,34.02391667,36.394,19.4475,0,36.581,-171.7596634,18.4615,1.362666667,35.756,33.686,10.46616667,36.327,33.898,34.915,36.227,37.005,0
1/6/2012 21:00,16.16583333,35.506,36.224,38.66,37.721,35.553,35.362,17.894,35.659,18.747,0,14.69666667,-171.7596634,4.428666667,4.428666667,34.467,32.472,35.101,34.34,32.676,33.657,34.739,35.484,0
1/6/2012 22:00,0,34.699,35.401,33.88275,36.065,34.851,34.663,20.83783333,35.157,27.825,0,0,-171.7596634,0.340666667,1.75273,33.933,31.969,34.733,32.44,32.147,33.111,34.176,34.878,33.14968967
1/6/2012 23:00,19.195,33.542,34.531,36.055,35.179,34.09,33.905,29.76833333,35.157,27.825,5.793333333,0,-32.00188781,23.47933333,4.00023,33.888,31.927,29.45516667,32.44,31.604,32.552,33.599,34.115,36.065
1/7/2012 0:00,32.01,32.666,33.326,31.89725,33.951,33.118,32.94,26.1645,35.579,29.105,0,14.32625,34.453,34.165,33.595,8.33475,3.04325,12.02797133,31.593,31.531,32.477,33.521,33.144,19.80475
1/7/2012 1:00,0,32.666,33.326,28.9975,33.951,33.118,21.88929841,29.07166667,35.579,34.926,0,0,34.453,34.165,33.595,0,0,31.12175,31.593,31.531,7.390583333,33.521,33.144,0
1/7/2012 2:00,0,32.666,33.326,26.09775,33.951,33.118,1.958833333,14.53583333,32.61408333,32.0155,0,0,34.453,31.31791667,33.595,0,0,28.2925,31.593,31.531,2.820279708,33.521,30.382,0
1/7/2012 3:00,0,32.666,33.326,31.89725,33.951,33.118,1.022,29.07166667,32.61408333,32.0155,0,8.59575,34.453,25.62375,33.595,27.7825,0,33.951,31.593,31.531,0,25.14075,30.382,0
1/7/2012 4:00,17.46,32.666,33.326,31.89725,33.951,33.118,32.94,23.25733333,35.579,26.1945,0,8.59575,17.26861138,31.31791667,33.595,33.339,0,33.951,31.593,13.54841956,6.993306521,33.521,33.144,0
1/7/2012 5:00,34.92,32.666,33.326,31.89725,31.12175,33.118,32.94,34.97,35.664,23.41066667,0,8.61625,-171.7596634,34.165,33.595,30.56075,4.258333333,33.951,31.593,5.11,32.555,33.602,30.382,0
1/7/2012 6:00,11.64,32.666,33.326,34.797,31.12175,33.448,33.02,32.37483333,24.01333333,21.07816667,0,11.603,-14.31330529,34.494,33.92,22.448,0.425833333,34.29,31.593,0.425833333,32.88,33.937,5.11,0
1/7/2012 7:00,0,32.666,33.326,31.89725,33.951,33.852,33.419,32.76625,6.075833333,12.043,0,29.35833333,28.71083333,34.806,34.226,8.51975,0,34.634,31.593,0,33.277,34.347,5.450666667,0
1/7/2012 8:00,0,32.926,33.592,23.38266667,34.222,33.98,33.694,36.815,18.773,17.7695,0,15.11833333,28.94,34.937,34.355,0,0,34.547,31.845,0,28.81166667,34.63,12.47858333,0
1/7/2012 9:00,0,32.666,33.781,17.636,34.415,34.024,33.983,37.145,25.25533333,29.43,0,30.5075,32.01366667,34.983,34.4,31.76616667,0,34.501,31.593,0,9.898166667,34.927,34.194,0
1/7/2012 10:00,0,32.926,33.592,0,34.222,33.816,33.999,34.04958333,28.41225,8.78175,0,12.203,34.728,34.769,34.19,34.671,5.11,34.29,31.593,0,29.2345,34.944,34.21,0.810957
1/7/2012 11:00,0,32.666,33.326,23.198,33.951,33.549,33.73,36.078,30.6625,28.6175,0,0,34.453,34.494,33.92,34.396,5.791333333,34.019,31.593,0,5.791333333,34.667,28.7935,0.180212667
1/7/2012 12:00,0,29.94383333,33.326,11.599,33.951,33.228,33.408,29.79333333,33.4235,22.894,0,0,34.453,34.165,33.595,34.085,5.706166667,25.26975,31.593,0,12.49391667,34.354,18.43416667,0
1/7/2012 13:00,0,29.94383333,33.326,0,33.951,33.228,33.408,20.84483333,30.36916667,31.47925,0,0,34.453,34.165,33.595,31.229,4.258333333,30.88525,31.593,0,33.266,34.336,16.98708333,0.360425333
1/7/2012 14:00,0,32.666,33.326,0,33.951,33.362,33.425,30.065,33.4235,25.95675,0,23.70533333,34.453,31.4435,33.73,31.24458333,0,33.829,31.593,0,33.283,34.354,5.396878847,0.090106333
1/7/2012 15:00,0,32.666,33.326,0,33.951,33.483,33.526,33.84241667,34.51525,17.463,0,18.1935,34.453,34.426,33.853,34.188,0,26.22975,31.593,0,33.383,34.457,29.13283333,0
1/7/2012 16:00,0,33.814,34.498,0,32.21625,34.729,34.704,27.84,37.857,14.79666667,0,27.43875,35.664,35.707,35.112,35.389,3.491833333,2.980833333,32.704,0,34.557,35.668,23.27933333,0
1/7/2012 17:00,0,36.048,36.777,0,0,37.023,36.686,40.813,40.019,0,0.180212667,40.225,38.021,38.066,37.432,37.41,8.772166667,5.195166667,34.865,8.176,36.53,37.705,7.584773,34.79116667
1/7/2012 18:00,0,41.25,42.084,0,25.00925,42.237,41.696,40.27008333,43.075,0,0,32.47275,43.507,43.559,42.833,42.52,24.20216667,7.154,39.895,8.261166667,41.52,42.855,8.261166667,0
1/7/2012 19:00,0,34.622,35.321,21.51333333,35.984,35.403,34.996,34.04958333,37.883,30.83416667,0,0,36.516,36.559,35.95,35.639,33.576,6.557833333,33.485,8.9425,17.562,35.92,32.36375,0
1/7/2012 20:00,0,33.654,34.334,2.987416667,34.979,34.475,34.033,21.41183333,37.125,35.512,0.090106333,21.10266667,35.495,35.538,34.946,34.73,22.06691667,1.2775,32.549,0.681333333,14.60425,34.979,34.244,0
1/7/2012 21:00,0,33.165,33.835,8.832,34.47,34.065,33.629,36.706,36.177,29.61166667,0,6.029333333,34.98,35.025,34.441,22.964,0.7665,0,32.076,0,33.486,34.563,33.837,0
1/7/2012 22:00,0,32.766,33.428,34.903,28.37916667,33.55,33.121,33.26125,35.579,32.18966667,0,2.980166667,34.559,34.6,34.023,0.170333333,0,0,31.69,0,32.98,34.041,33.326,0
1/7/2012 23:00,5.82,32.666,33.326,34.797,31.12175,33.118,27.87583333,5.913,35.579,34.926,5.6285,14.56958333,34.453,34.247,33.676,16.6695,8.789083333,6.109031667,31.593,13.36391667,32.555,33.602,33.144,14.14625
1/8/2012 0:00,37.98,34.818,35.086,21.36983333,35.744,35.171,35.195,34.31725,37.235,30.58666667,15.17916667,0,38.277,36.162,7.068411,35.204,33.166,32.95443967,33.675,33.375,34.376,35.481,35.413,36.056
1/8/2012 1:00,37.98,34.818,35.086,0,35.744,35.171,35.195,37.437,37.235,30.58666667,0,0,38.277,36.162,1.081276,35.204,33.166,35.852,33.675,33.375,34.376,35.481,35.413,36.056
1/8/2012 2:00,37.98,34.818,35.086,0,35.744,26.55846267,35.195,37.437,37.235,27.528,0,0,38.277,36.162,1.081276,35.204,33.166,35.852,33.675,33.375,18.4965,35.481,35.413,36.056
1/8/2012 3:00,37.98,34.818,35.086,0,35.744,0,35.195,37.437,37.235,24.46933333,24.28666667,0,38.277,36.162,1.081276,35.204,33.166,35.852,33.675,33.375,7.154,35.481,35.413,36.056
1/8/2012 4:00,37.98,34.818,35.086,0,35.744,0,35.195,31.1975,37.235,30.58666667,15.17916667,6.1495,38.277,36.162,1.081276,35.204,33.166,35.852,33.675,33.375,25.302,35.481,35.413,36.056
1/8/2012 5:00,37.98,34.818,35.086,0,35.744,0,35.195,37.437,37.659,27.528,0,6.1495,38.277,36.162,1.081276,35.204,33.166,35.852,33.675,33.375,34.376,35.481,35.413,36.056
1/8/2012 6:00,37.98,34.818,35.086,0,35.744,0,35.296,28.07775,37.659,33.64533333,24.28666667,12.299,38.277,15.0675,1.081276,35.204,33.166,35.852,33.675,33.375,34.376,35.481,35.515,36.056
1/8/2012 7:00,37.259,34.818,35.086,0,35.744,0.991169667,31.69774461,37.437,37.747,21.41066667,36.43,15.37375,36.761,0,1.081276,35.204,33.166,35.852,33.675,33.453,34.456,35.564,35.668,36.537
1/8/2012 8:00,3.05075,34.818,34.938,0,35.593,12.53300554,31.58524461,31.1975,3.13825,29.98166667,18.215,12.299,36.119,15.0675,0.180212667,35.204,33.166,35.852,33.675,33.375,34.376,35.481,35.517,36.382
1/8/2012 9:00,0,34.818,34.848,15.16083333,35.502,29.49833333,35.208,34.31725,0,26.95425,0,18.4485,36.026,36.162,0,35.204,33.166,35.852,33.675,33.375,34.376,35.481,35.426,36.056
1/8/2012 10:00,0,34.979,35.086,36.554,35.666,7.494666667,35.449,28.07775,0,29.35166667,0,3.07475,36.183,33.28966667,0,35.354,33.166,35.876,33.831,33.517,34.522,35.632,35.668,33.05133333
1/8/2012 11:00,0,34.979,35.17,27.4155,35.666,0.681333333,35.533,31.1975,0,29.35166667,0,0,36.183,21.2345,0,35.438,33.166,0,33.831,33.596,34.604,35.717,35.753,36.233
1/8/2012 12:00,0,34.979,35.096,0,35.666,0,35.533,31.1975,9.30875,29.35166667,0,6.1495,36.193,12.10866667,0.540638,35.363,33.166,23.90133333,33.831,33.526,34.532,35.642,35.753,36.233
1/8/2012 13:00,0,35.5,35.676,0,36.197,0,36.045,34.81133333,37.819,35.978,0,18.714,36.732,36.818,0.535698333,35.655,33.493,36.31,34.334,33.98,34.999,36.125,36.268,30.95916667
1/8/2012 14:00,0,36.1,36.521,0,36.808,16.735,36.899,38.876,38.119,33.64533333,0,0,37.473,37.266,0,36.088,33.9,36.752,36.448,34.393,35.425,36.564,37.127,15.89291667
1/8/2012 15:00,0,38.98,39.014,27.15666667,39.745,39.629,39.402,29.51775,38.591,26.33733333,0,0,40.333,39.073,0,37.838,9.198,38.534,39.345,36.061,37.143,38.337,39.16,27.09333333
1/8/2012 16:00,0,42.648,42.685,29.712,43.485,42.419,42.191,43.393,25.25286718,38.845,0,7.128,47.59,41.239,2.139046,38.371,33.44383333,40.67,42.713,36.377,37.469,41.051,41.932,43.956
1/8/2012 17:00,0,48.926,48.968,0,49.886,48.663,48.402,46.696,22.15428818,17.825,0,15.79333333,54.595,46.351,8.687,38.371,35.853,45.711,47.32,36.377,37.469,45.478,46.453,45.21833333
1/8/2012 18:00,0,50.636,51.026,8.8795,51.983,50.364,50.094,48.329,44.346,31.19375,0,0,54.595,46.612,4.102819,39.74,37.132,45.969,48.974,37.675,38.805,47.068,48.077,54.262
1/8/2012 19:00,0,50.636,51.026,44.3975,51.983,50.364,50.094,47.669,44.346,40.10625,0,0,54.595,46.189,1.081276,44.729,41.793,45.552,48.974,42.405,43.677,47.068,48.077,51.983
1/8/2012 20:00,0,50.636,51.026,53.277,51.983,50.364,50.094,47.669,41.264,49.01875,0.901063333,0.901063333,54.595,42.972,1.081276,41.614,39.204,42.379,48.974,39.778,40.971,43.797,48.077,51.983
1/8/2012 21:00,0,50.636,51.026,53.277,51.983,21.758661,50.094,41.97,39.09,53.475,1.081276,1.081276,54.595,41.559,1.081276,38.255,36.041,40.986,43.119,38.036,39.177,41.441,42.33,51.983
1/8/2012 22:00,0,50.636,51.026,53.277,51.983,1.081276,50.094,40.268,38.861,52.055,0,10.21425,54.595,40.523,1.081276,37.615,35.437,39.964,40.805,37.399,38.521,39.76,40.613,50.602
1/8/2012 23:00,7.31,42.422,42.458,44.332,43.255,22.30617774,41.968,35.6175,41.909,38.85383333,-42.58333333,35.10416667,44.454,39.072,12.759273,37.674,35.493,36.08841667,41.029,37.458,38.581,39.822,40.676,40.773
1/9/2012 0:00,50.03,48.096,29.17162974,46.07258333,49.04,47.389,47.581,45.983,45.088,40.29083333,0,23.288,49.765,43.904,44.648,31.64533333,31.736,7.9205,46.517,17.29633333,34.497,44.706,45.665,47
1/9/2012 1:00,50.03,48.096,21.64845555,46.07258333,49.04,47.389,28.49107587,45.983,45.088,40.29083333,0,23.288,49.765,43.904,44.648,25.52333333,31.736,9.112833333,46.517,33.493,34.497,44.706,45.665,47
1/9/2012 2:00,50.03,48.096,29.89889584,0,49.04,47.389,12.77933314,30.65533333,45.088,48.349,0,31.05066667,49.765,43.904,44.648,33.686,31.736,8.261166667,46.517,33.493,34.497,44.706,45.665,47
1/9/2012 3:00,50.03,48.096,1.707003403,37.69575,49.04,47.389,28.88543101,15.32766667,45.088,12.08725,0,0,10.18457538,43.904,44.648,33.686,31.736,8.192011085,46.517,33.493,9.198,44.706,45.665,47
1/9/2012 4:00,50.03,48.096,24.13525411,25.1305,49.04,47.389,22.7053969,0,45.088,24.1745,0,0,-46.5939201,43.904,44.648,25.69366667,31.736,9.075699923,46.517,33.493,9.538666667,44.706,45.665,47
1/9/2012 5:00,50.03,48.39,33.97089142,50.568,49.34,47.679,13.48084671,0,46.717,0,0,0,49.765,43.904,44.648,21.953,31.736,12.54368184,46.517,33.493,21.53984092,44.706,45.665,47
1/9/2012 6:00,56.41,54.561,48.21575719,52.26558333,55.632,53.759,21.5772587,0,49.649,31.79983333,0,0,54.822,45.897,45.803,33.686,22.26,11.72537793,52.769,33.493,34.497,46.778,51.068,47
1/9/2012 7:00,86.153,84.209,84.281,87.08,85.862,82.971,79.41673269,0,76.628,76.31983333,0,0,85.001,76.801,78.102,40.402,10.22,70.29751099,81.444,40.17,41.375,78.275,79.954,80.935
1/9/2012 8:00,77.096,75.755,75.421,58.4445,76.836,74.249,71.91874594,0,69.927,74.505,42.75133333,0,76.065,69.09,70.261,44.681,23.00429234,68.137,73.268,44.425,45.757,70.416,71.927,72.427
1/9/2012 9:00,50.838,49.953,49.962,8.564166667,50.899,49.185,26.76682837,33.19133333,48.818,40.94083333,49.699,0,50.158,46.852,46.756,34.708,32.698,46.206,49.007,34.509,35.544,47.752,48.776,8.176546
1/9/2012 10:00,48.307,47.467,47.507,40.68916667,48.398,46.769,0,40.95416667,48.188,0,47.822,0,48.491,45.083,44.991,26.16533333,11.51372334,9.623833333,47.157,33.943,22.335,45.948,46.934,0
1/9/2012 11:00,11.8405,47.467,47.507,35.8335,48.398,46.769,0,24.197,47.452,0,47.822,0,48.003,27.1405,44.991,33.686,29.943,9.198,47.157,33.493,9.198,45.948,46.934,34.80471267
1/9/2012 12:00,0,47.262,47.303,47.778,48.19,46.567,0,8.280166667,48.713,26.64725,48.43,0,48.003,3.752666667,45.795,25.52333333,31.736,9.198,47.755,33.493,9.283166667,45.897,46.881,46.992
1/9/2012 13:00,0,48.014,47.303,45.27416667,48.19,46.807,0,0,47.901,46.646,48.766,0,-6.286665859,34.14375,46.296,23.48266667,31.736,9.4535,48.087,33.493,32.38875,46.216,47.207,47.985
1/9/2012 14:00,0,48.614,47.894,33.338,48.793,47.206,0,0,49.493,47.327,50.386,0,-24.24388781,38.26,46.69,33.686,31.736,9.879333333,50.264,33.005,33.995,46.794,47.797,48.793
1/9/2012 15:00,0,49.562,48.828,46.7335,49.744,48.069,0,0,50.284,44.682,52.368,0,49.765,46.484,47.272,33.686,31.736,42.11624842,53.108,32.884,33.87,47.376,48.393,50.683
1/9/2012 16:00,0,68.284,68.342,5.9465,69.624,61.414,0,54.281773,63.764,68.758,66.828,55.074273,29.24875,58.945,59.944,23.21433333,32.375,58.132,67.772,32.884,33.87,58.56344032,61.365,70.731
1/9/2012 17:00,65.219,68.284,68.342,0,69.624,60.955,0,65.03,63.764,68.758,66.828,65.981,0.991169667,58.945,59.944,29.264,31.736,58.132,67.772,33.246,34.243,60.077,61.365,70.731
1/9/2012 18:00,70.391,67.121,67.178,0,68.438,48.2,0,11.73939667,50.422,68.758,66.828,11.89789667,1.081276,46.612,47.401,33.686,31.736,45.969,67.772,32.884,33.87,47.506,48.525,70.731
1/9/2012 19:00,55.306,52.737,52.782,0,53.772,47.758,0,1.081276,49.959,57.229,53.768,1.081276,1.081276,46.184,46.966,33.686,31.736,15.34133333,54.527,29.10666667,33.87,47.07,48.08,63.196
1/9/2012 20:00,25.67003167,48.096,47.303,0,49.04,45.141,34.038,0.180212667,46.787,48.744,49.036,0.360425333,-157.3562518,43.904,44.648,33.686,31.736,6.659011085,49.729,29.10666667,33.87,44.706,45.665,50.683
1/9/2012 21:00,0,46.953,47.303,0,49.04,45.141,41.41472363,0,45.088,32.35733333,47.174,0,-14.31330529,43.904,12.14256587,13.27933333,31.736,5.297399203,46.517,32.884,33.87,44.706,45.665,49.929
1/9/2012 22:00,0,46.953,47.303,0,49.04,45.141,2.316897406,0,45.088,28.20358333,47.174,0,-157.4463582,43.904,3.066,25.52333333,31.736,3.066,46.517,32.884,33.87,44.706,45.665,49.736
1/9/2012 23:00,29.18416667,46.953,47.303,29.31891667,49.04,45.141,26.37178429,19.15958333,45.088,24.1745,39.31166667,0,-46.5939201,43.904,2.640166667,13.109,31.736,2.640166667,46.517,32.884,33.87,44.706,45.665,49.04
1/10/2012 0:00,49.785,37.46,38.218,38.33333333,44.883,37.259,37.059,37.927,36.932,32.07466667,0,6.413666667,49.119,37.206,20.80915233,32.02675,32.215,4.088,36.914,33.998,11.81506587,36.505,37.289,46.77
1/10/2012 1:00,49.785,37.46,38.218,42.16666667,44.883,37.259,37.059,18.9635,36.932,20.04666667,0,0,49.119,37.206,37.671,34.195,27.86783333,19.03608333,36.914,33.998,6.790628464,31.44283333,37.289,46.77
1/10/2012 2:00,49.785,37.46,38.218,42.16666667,44.883,37.259,37.059,18.9635,37.188,40.09333333,18.997,0,49.119,37.206,37.671,34.195,25.94975,23.53341667,36.914,33.998,4.428666667,4.428666667,37.289,46.77
1/10/2012 3:00,29.04125,37.46,38.218,42.16666667,44.883,37.259,37.059,0,37.188,36.084,37.994,0,49.119,37.206,37.671,34.195,32.215,6.046833333,36.914,33.998,8.261166667,8.261166667,37.289,46.77
1/10/2012 4:00,33.19,37.46,38.218,42.16666667,44.883,37.624,37.059,0,38.285,24.056,15.83083333,0,49.119,37.206,22.756069,34.195,32.215,3.336319,36.914,33.998,3.980128464,22.4642118,37.289,46.77
1/10/2012 5:00,33.19,36.97,38.834,46,44.883,38.23,37.37,43.47,42.623,24.056,0,0,49.119,37.519,1.081276,34.195,32.215,3.066,36.914,33.998,8.090833333,36.812,37.602,46.77
1/10/2012 6:00,32.069023,38.167,41.837,48.38441667,51.501,41.187,39.9,38.57333333,47.207,31.08462933,0.360425333,0.360425333,52.452,40.058,14.374273,34.452,32.457,11.46597831,36.914,34.254,1.542879333,39.304,40.147,43.09771267
1/10/2012 7:00,86.114,46.995,47.945,0,80.898,47.2,46.492,24.4915,48.608,83.22,0,0,84.962,45.906,4.570381254,40.845,35.806,9.772726511,45.923,40.611,6.547007127,45.797,46.779,80.898
1/10/2012 8:00,73.896,47.717,48.681,0,72.464,47.925,47.206,24.6125,48.818,71.413,0,0,73.535,46.612,31.64301894,40.187,37.861,42.81958333,46.15,39.957,8.102711996,46.023,47.011,18.20610633
1/10/2012 9:00,46.04168967,47.198,48.152,4.369962667,49.056,47.404,46.693,41.579273,48.818,48.07,0.180212667,0.180212667,49.78,46.105,45.78551959,38.707,36.466,39.51567519,46.065,38.485,0.180212667,20.56404056,46.982,0.180212667
1/10/2012 10:00,45.25308333,47.379,47.42,49.512,48.309,46.683,46.452,45.4025,48.566,47.339,0,4.068,49.023,45.403,46.173,36.447,34.152,34.42347625,45.884,36.238,0,45.757,46.739,0
1/10/2012 11:00,47.8,45.971,46.01,35.74275,46.873,45.295,45.32,47.749,47.383,45.565,0,23.53,48.448,36.71166667,44.801,36.25,34.152,6.132,44.766,36.042,0,44.643,45.601,0
1/10/2012 12:00,47.8,44.268,44.306,45.891,45.137,43.617,43.472,45.801,45.45,36.56416667,0,0,48.448,24.50933333,11.907,35.714,33.647,8.857333333,42.94,35.509,0,42.822,43.741,0
1/10/2012 13:00,47.8,44.268,44.306,42.06675,45.137,43.55,43.316,42.683,41.852,40.22058333,0,28.872,48.448,41.351,7.494666667,35.45,33.397,7.494666667,43.253,35.246,0,42.145,43.049,0
1/10/2012 14:00,48.254,45.869,45.908,31.956,46.769,44.057,43.821,39.58258333,42.34,30.55333333,0,43.813,48.908,41.834,0.596166667,35.222,33.183,31.79441667,44.363,35.02,0,42.636,43.551,27.2825
1/10/2012 15:00,32.788,47.472,47.513,33.07266667,48.404,43.35102724,45.352,44.69,42.712,31.62133333,0,37.78666667,49.119,43.295,4.431517466,35.336,33.291,42.698,45.913,34.254,0,44.126,45.073,48.229
1/10/2012 16:00,33.98694833,55.606,55.654,39.00965233,56.698,50.515,50.243,51.605,47.456,46.47937933,0.991169667,52.36,57.536,47.965,1.081276,35.222,33.183,47.303,53.781,33.998,0.991169667,48.886,49.934,24.16949433
1/10/2012 17:00,71.008,55.606,56.73,61.413273,65.273,53.778,49.653,51.605,45.518,6.709669667,1.081276,52.36,70.059,47.401,4.092939667,35.336,33.291,46.748,53.781,33.998,1.081276,48.311,49.348,1.081276
1/10/2012 18:00,67.136,54.479,55.58,12.05073,65.273,46.327,46.078,50.559,42.24,54.24687933,1.081276,51.298,66.238,43.988,1.828017333,35.222,33.183,5.74425,52.69,33.998,1.081276,44.832,45.794,1.081276
1/10/2012 19:00,51.72135633,54.479,54.526,1.081276,55.548,42.263,42.036,50.559,38.535,49.98610633,1.081276,42.928546,55.572,41.351,5.966606333,35.222,33.183,6.132,52.69,33.998,2.253850667,40.9,41.778,1.081276
1/10/2012 20:00,41.791773,48.402,48.443,0.901063333,49.352,42.002,41.195,44.919,37.764,36.541069,0.901063333,4.608957,49.935,40.851,8.312364276,35.2,33.162,8.312364276,46.813,34.843,1.151623667,40.082,40.942,0.901063333
1/10/2012 21:00,49.785,47.078,47.513,45.47491667,48.404,41.451,40.654,43.691,37.269,0,0,36.94166667,49.119,40.315,8.127819553,34.692,32.684,8.127819553,45.533,34.474,0,39.556,40.404,0
1/10/2012 22:00,49.785,42.23,43.084,46,44.883,40.622,39.841,39.26,36.932,0,0,23.2365,49.119,39.509,1.362666667,34.195,32.215,4.599,40.334,33.998,0,38.765,39.596,0
1/10/2012 23:00,49.785,39.273,39.311,46,44.883,38.201,37.519,37.927,21.84663985,40.09333333,0,22.44783333,49.119,37.979,0.681333333,34.195,32.215,1.618166667,37.984,33.998,13.1205,36.505,37.289,7.885106333
1/11/2012 0:00,48.416,36.908,37.654,37.96583333,44.452,36.591,35.361,24.06466667,0,43.68008333,24.02933333,9.12675,47.769,36.825,2.173623667,28.48066667,31.813,2.555,35.542,32.363,33.334,34.406,35.144,44.453
1/11/2012 1:00,48.416,36.432,37.169,30.37266667,44.452,36.591,35.269,0,0,39.70916667,0,12.058,47.769,36.825,1.081276,1.321957,31.813,1.321957,35.218,32.279,33.247,34.316,35.052,44.453
1/11/2012 2:00,48.416,36.432,37.169,41.76241667,44.452,36.591,35.269,0,0,47.651,0,3.0145,47.769,36.825,1.081276,9.413411,31.813,1.482411,35.218,32.279,33.247,34.316,35.052,44.453
1/11/2012 3:00,48.416,36.432,37.169,45.559,44.452,36.591,35.269,0,29.495,35.73825,0,9.0435,47.769,36.825,1.081276,33.768,31.813,3.406666667,34.411,32.279,33.247,34.316,35.052,44.453
1/11/2012 4:00,48.416,36.432,37.169,45.559,44.452,36.591,35.269,0,23.84533333,43.68008333,0,3.0145,47.769,36.825,1.081276,33.768,31.813,3.586879333,34.411,32.279,33.247,34.316,35.052,44.453
